stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
B04994P,,Simpang Mantang Terusan,,-6.112776,106.908210,1,,0,2,,
B04995P,,Simpang Manunggal Pintu 2,,-6.297193,106.892910,1,,0,2,,
B04996P,,Simpang Margasatwa Bango,,-6.310201,106.803460,1,,0,2,,
B04997P,,Simpang Margasatwa Cilandak KKO,,-6.310220,106.813640,1,,0,2,,
B04999P,,Simpang Masjid Condet Batu Ampar,,-6.280831,106.860240,1,,0,2,,
B05000P,,Simpang Masjid Darul Falah 1,,-6.236147,106.751280,1,,0,2,,
B05001P,,Simpang Masjid Darul Falah 2,,-6.236336,106.751300,1,,0,2,,
B05002P,,Simpang Matraman,,-6.200005,106.853470,1,,0,2,,
B05003P,,Simpang Matraman 2,,-6.201601,106.851440,1,,0,2,,
B05004P,,Simpang Mawar Merah,,-6.223833,106.938860,1,,0,2,,
B05005P,,Simpang Media Massa,,-6.231679,106.886360,1,,0,2,,
B05006P,,Simpang Melati Tugu V,,-6.121302,106.907990,1,,0,2,,
B05007P,,Simpang Melur Tugu,,-6.122641,106.907960,1,,0,2,,
B05008P,,Simpang Merak Cipinang Indah,,-6.234815,106.894000,1,,0,2,,
B05009P,,Simpang Meruya Ilir 1,,-6.196682,106.755170,1,,0,2,,
B05010P,,Simpang Meruya Ilir 2,,-6.196802,106.755420,1,,0,2,,
B05011P,,Simpang Meruya Ilir Selatan,,-6.198844,106.741910,1,,0,2,,
B05012P,,Simpang Meruya Ilir Srengseng,,-6.196942,106.756670,1,,0,2,,
B05013P,,Simpang Meruya Ilir Utara,,-6.198612,106.741960,1,,0,2,,
B05014P,,Simpang Meruya Panjang Arteri,,-6.196626,106.768870,1,,0,2,,
B05015P,,Simpang Meruya Selatan Saaba,,-6.214625,106.737680,1,,0,2,,
B05016P,,Simpang Mulya Jaya Cipinang Lontar,,-6.217632,106.890250,1,,0,2,,
B05017P,,Simpang Muwardi Raya,,-6.162593,106.792320,1,,0,2,,
B05018P,,Simpang Nusa Cipinang Indah,,-6.233496,106.890060,1,,0,2,,
B05019P,,Simpang Nusa Indah Teratai Putih,,-6.217936,106.931290,1,,0,2,,
B05020P,,Simpang Nusa Indah VI,,-6.218210,106.936270,1,,0,2,,
B05021P,,Simpang Otista III Selatan,,-6.231874,106.868030,1,,0,2,,
B05022P,,Simpang Otista III Utara,,-6.231843,106.867760,1,,0,2,,
B05024P,,Simpang Pahlawan Revolusi 2,,-6.238373,106.899370,1,,0,2,,
B05025P,,Simpang Pahlawan Revolusi Kalimalang,,-6.245592,106.905760,1,,0,2,,
B05027P,,Simpang Pakin 2,,-6.128288,106.805620,1,,0,2,,
B05028P,,Simpang Pakin 3,,-6.129076,106.805140,1,,0,2,,
B05029P,,Simpang Palmerah Barat Rawa Belong,,-6.206758,106.783720,1,,0,2,,
B05030P,,Simpang Pangeran Komarudin 1,,-6.184719,106.943190,1,,0,2,,
B05031P,,Simpang Pangeran Komarudin 2,,-6.184827,106.943260,1,,0,2,,
B05032P,,Simpang Pangeran Komarudin 3,,-6.185774,106.943300,1,,0,2,,
B05033P,,Simpang Panglima Polim IX Wijaya,,-6.249567,106.799930,1,,0,2,,
G00688,,Mangga Besar,,-6.153256,106.817543,2,,0,2,H00281P,D-E-F
B05035P,,Simpang Panjang Duri Kepa,,-6.184205,106.768330,1,,0,2,,
B05036P,,Simpang Panjang Kb. Jeruk 1,,-6.198159,106.769220,1,,0,2,,
B05037P,,Simpang Panjang Kb. Jeruk 2,,-6.198080,106.769380,1,,0,2,,
B05038P,,Simpang Ps. Bebek 1,,-6.110340,106.948750,1,,0,2,,
B05039P,,Simpang Ps. Bebek 2,,-6.110133,106.948750,1,,0,2,,
B05040P,,Simpang Ps. Deprok 1,,-6.104282,106.707980,1,,0,2,,
B05041P,,Simpang Ps. Deprok 2,,-6.104331,106.708030,1,,0,2,,
B05042P,,Simpang Ps. Jumat,,-6.289096,106.771000,1,,0,2,,
B05043P,,Simpang Ps. Kb. Pisang,,-6.152576,106.781560,1,,0,2,,
B05045P,,Simpang Ps. Pagi,,-6.139106,106.811233,1,,0,2,,
B05046P,,Simpang Ps. Pagi Raya Cilincing,,-6.102924,106.935960,1,,0,2,,
B05047P,,Simpang Ps. Patra 1,,-6.182986,106.779950,1,,0,2,,
B00035P,,Ampera 1,,-6.292069,106.817740,1,,0,2,,
B05049P,,Simpang Ps. Rawamangun,,-6.198321,106.890010,1,,0,2,,
B05050P,,Simpang Ps. Warakas 1,,-6.115658,106.880010,1,,0,2,,
B05051P,,Simpang Ps. Warakas 2,,-6.115542,106.880020,1,,0,2,,
E00466,,Widya Chandra Arah Timur Akses A,,-6.226820,106.817782,2,,2,2,H00120S,
B05053P,,Simpang Patra Kepa,,-6.178458,106.779620,1,,0,2,,
B05054P,,Simpang Patra Lontar Raya,,-6.182359,106.781190,1,,0,2,,
B05055P,,Simpang Pedongkelan Cilincing Bakti,,-6.108168,106.934060,1,,0,2,,
B05056P,,Simpang Pegangsaan Dua Hybrida,,-6.148745,106.915650,1,,0,2,,
B05058P,,Simpang Pejompongan Dalam,,-6.204269,106.805370,1,,0,2,,
B05059P,,Simpang Penggilingan Baru I,,-6.302681,106.881230,1,,0,2,,
B05060P,,Simpang Penggilingan Baru Puskesmas,,-6.301174,106.881150,1,,0,2,,
B05061P,,Simpang Penyelesaian Tomang 1,,-6.196632,106.729510,1,,0,2,,
B05062P,,Simpang Pepaya Sagu Raya,,-6.317485,106.819090,1,,0,2,,
B05063P,,Simpang Perintis 1,,-6.229048,106.888820,1,,0,2,,
B00393P,,Gg. Abdul Hamid,,-6.137241,106.818960,1,,0,2,,
B05065P,,Simpang Perintis Pulo Mas Timur,,-6.172481,106.889140,1,,0,2,,
B05066P,,Simpang Permata Meruya 1,,-6.195196,106.739530,1,,0,2,,
B05067P,,Simpang Permata Meruya 2,,-6.195059,106.739720,1,,0,2,,
B05068P,,Simpang Perniagaan Tambora,,-6.141630,106.807680,1,,0,2,,
B05069P,,Simpang Persahabatan Raya,,-6.206364,106.885750,1,,0,2,,
B05070P,,Simpang Persahabatan Timur,,-6.206614,106.888350,1,,0,2,,
B05071P,,Simpang Pertengahan Cijantung,,-6.326543,106.856130,1,,0,2,,
B01836P,,Karet Sudirman 2,,-6.213105,106.819360,1,,0,2,,
B05074P,,Simpang Pisangan Lama III Pori,,-6.209330,106.878840,1,,0,2,,
B05075P,,Simpang Pisangan Lama III Selatan,,-6.213529,106.878850,1,,0,2,,
B05076P,,Simpang Pisangan Lama Selatan III,,-6.213870,106.878840,1,,0,2,,
B05077P,,Simpang Pisok Giring Giring,,-6.169360,106.907390,1,,0,2,,
B05078P,,Simpang Pitungan,,-6.100212,106.960600,1,,0,2,,
B05079P,,Simpang PKP Raya KDW,,-6.340963,106.887300,1,,0,2,,
B05080P,,Simpang Pluit Raya,,-6.127123,106.804410,1,,0,2,,
B05081P,,Simpang Poncol Raya Ciracas,,-6.329862,106.868730,1,,0,2,,
B05082P,,Simpang Pondok Bambu Batas 1,,-6.241476,106.900610,1,,0,2,,
B05083P,,Simpang Pondok Bambu Batas 2,,-6.241533,106.900580,1,,0,2,,
B05084P,,Simpang Pondok Bambu Batas 3,,-6.241251,106.900980,1,,0,2,,
B05085P,,Simpang Pondok Bambu Batas 4,,-6.241275,106.901080,1,,0,2,,
B05086P,,Simpang Pondok Baru Gongseng Raya,,-6.326243,106.859290,1,,0,2,,
B05087P,,Simpang Pori Gading Raya,,-6.209208,106.881490,1,,0,2,,
B05088P,,Simpang Pori Pisangan Lama III,,-6.209374,106.878840,1,,0,2,,
B05089P,,Simpang Pos Pengumben Panjang Arteri,,-6.215786,106.774210,1,,0,2,,
B05090P,,Simpang Prepedan Benda Raya,,-6.106575,106.701920,1,,0,2,,
B05092P,,Simpang Pulo Asem Utara Bada,,-6.188953,106.891460,1,,0,2,,
B05093P,,Simpang Pulo Asem Utara Timur,,-6.188074,106.896680,1,,0,2,,
B05094P,,Simpang Pulo Mas Raya Timur,,-6.178746,106.885600,1,,0,2,,
B05095P,,Simpang Puskesmas Penggilingan Baru,,-6.301457,106.881330,1,,0,2,,
B05096P,,Simpang Radin Inten II Kalimalang,,-6.247574,106.920490,1,,0,2,,
B05097P,,Simpang Rajawali Cipinang Indah,,-6.233049,106.893280,1,,0,2,,
B05099P,,Simpang Rawa Barat,,-6.238408,106.814890,1,,0,2,,
B05100P,,Simpang Rawa Belong 2 KH Taisir,,-6.200768,106.787650,1,,0,2,,
B07496P,,Gg. Datuk,,-6.341592,106.819427,1,,0,2,,
B05102P,,Simpang Rawa Belong Palmerah Barat,,-6.206630,106.783420,1,,0,2,,
B05103P,,Simpang Rawa Belong Sulaiman,,-6.206120,106.782760,1,,0,2,,
B05104P,,Simpang Rawa Buaya Bojong Raya,,-6.159465,106.729520,1,,0,2,,
B05105P,,Simpang Rawa Kepa Utama,,-6.169911,106.801770,1,,0,2,,
B05106P,,Simpang Rawa Kompeni Raya Prancis,,-6.109565,106.684060,1,,0,2,,
B05107P,,Simpang Rawa Kuning Raya Bekasi,,-6.190670,106.967100,1,,0,2,,
B05108P,,Simpang Rawasari Ahmad Yani,,-6.187726,106.874730,1,,0,2,,
B05109P,,Simpang Raya Bekasi Rawa Kuning,,-6.190565,106.967230,1,,0,2,,
B05110P,,Simpang Raya Bogor Cililitan,,-6.264191,106.865850,1,,0,2,,
B05111P,,Simpang Raya Bogor Suci,,-6.318777,106.865120,1,,0,2,,
B05072P,,Simpang Pinang I Pondok Labu,,-6.308702,106.795996,1,,0,2,,
B05112P,,Simpang Raya Ceger Bina Marga,,-6.314974,106.892650,1,,0,2,,
B05113P,,Simpang Raya Ceger Mabes Hankam,,-6.306447,106.888350,1,,0,2,,
B05114P,,Simpang Raya Cilincing Sungai Landak,,-6.101579,106.938080,1,,0,2,,
B05116P,,Simpang Raya Condet Batu Ampar,,-6.284090,106.855560,1,,0,2,,
B05117P,,Simpang Raya KDW PKP,,-6.340686,106.886910,1,,0,2,,
B05118P,,Simpang Raya PKP Cibubur I,,-6.340340,106.873710,1,,0,2,,
B05119P,,Simpang Raya Poncol Susukan,,-6.329861,106.868680,1,,0,2,,
B05120P,,Simpang Raya Pondok Gede 1,,-6.284753,106.910280,1,,0,2,,
B05121P,,Simpang Raya Pondok Gede 2,,-6.283372,106.910420,1,,0,2,,
B05122P,,Simpang Raya Tengah H. Ali,,-6.292515,106.859510,1,,0,2,,
B05123P,,Simpang Raya Tengah Waru,,-6.293260,106.859850,1,,0,2,,
B05124P,,Simpang Rel Kereta Bintaro 1,,-6.256533,106.762590,1,,0,2,,
B05125P,,Simpang Rel Kereta Bintaro 2,,-6.256574,106.762240,1,,0,2,,
B05126P,,Simpang Rindang Warung Sila,,-6.345832,106.811590,1,,0,2,,
B05127P,,Simpang Roa Malaka Selatan,,-6.134704,106.809980,1,,0,2,,
B05128P,,Simpang RP Soeroso,,-6.191004,106.836030,1,,0,2,,
B05129P,,Simpang Rukun 1,,-6.308156,106.917580,1,,0,2,,
B05130P,,Simpang Rukun 2,,-6.308207,106.917660,1,,0,2,,
B05131P,,Simpang Saaba Meruya Selatan,,-6.214861,106.737350,1,,0,2,,
B05132P,,Simpang Sabar Raya 1,,-6.241160,106.752450,1,,0,2,,
B05133P,,Simpang Sabar Raya 2,,-6.241126,106.752490,1,,0,2,,
B05134P,,Simpang Sabar Raya Petukangan 1,,-6.236754,106.752430,1,,0,2,,
G00045,,Harmoni,,-6.162598,106.819886,0,,0,0,H00278P,G-H-J
B05136P,,Simpang Sadar H. Montong,,-6.337924,106.813470,1,,0,2,,
B05137P,,Simpang Sagu Pepaya Raya,,-6.317811,106.819120,1,,0,2,,
B05138P,,Simpang Sasak I Panjang Arteri,,-6.206777,106.770190,1,,0,2,,
B05139P,,Simpang Sawo Raya Rawa Kuning,,-6.211064,106.957860,1,,0,2,,
G00044,,Harmoni,,-6.162678,106.819897,0,,0,0,H00278P,D-E-F
B05141P,,Simpang Selat Makasar Bali,,-6.239970,106.914930,1,,0,2,,
B05142P,,Simpang Semangka I,,-6.179887,106.805900,1,,0,2,,
B05143P,,Simpang Semangka II,,-6.179984,106.805910,1,,0,2,,
B05144P,,Simpang Semangka III,,-6.180659,106.806080,1,,0,2,,
B05145P,,Simpang Semangka Mahoni,,-6.116007,106.913150,1,,0,2,,
B05146P,,Simpang Serdang Kel. I,,-6.227192,106.914840,1,,0,2,,
B05147P,,Simpang Serdang Swadaya Raya 1,,-6.227331,106.914800,1,,0,2,,
B05148P,,Simpang Serdang Swadaya Raya 2,,-6.227633,106.914840,1,,0,2,,
B05149P,,Simpang Seroja Cempaka,,-6.181809,106.799100,1,,0,2,,
B05150P,,Simpang Seruling Musik Raya,,-6.174360,106.909500,1,,0,2,,
B05151P,,Simpang Sinar Lagoa,,-6.108986,106.907810,1,,0,2,,
B05152P,,Simpang SMKN 35,,-6.161102,106.810060,1,,0,2,,
B05153P,,Simpang Squadron,,-6.267009,106.877250,1,,0,2,,
G00046,,Harmoni,,-6.162598,106.819924,0,,0,0,H00278P,K-L-M
B05155P,,Simpang Srengseng Meruya Ilir 2,,-6.197304,106.756230,1,,0,2,,
B05157P,,Simpang St. Senen,,-6.176376,106.844109,1,,0,2,,
B05158P,,Simpang STIP,,-6.107950,106.959980,1,,0,2,,
G00047,,Harmoni,,-6.162678,106.819945,0,,0,0,H00278P,N-P-R
B05160P,,Simpang Sulaiman Rawa Belong,,-6.206090,106.782690,1,,0,2,,
B05161P,,Simpang Sumanggung 3,,-6.170966,106.902790,1,,0,2,,
B05162P,,Simpang Sungai Landak Raya Cilincing,,-6.101625,106.938170,1,,0,2,,
B05163P,,Simpang Sunter Indah Raya,,-6.153695,106.879310,1,,0,2,,
B05164P,,Simpang Sunter Jaya V,,-6.158799,106.870090,1,,0,2,,
B05165P,,Simpang Sunter Kemayoran Jaya,,-6.153945,106.860670,1,,0,2,,
B05166P,,Simpang Taman Malaka Barat Utara,,-6.230627,106.928350,1,,0,2,,
B05167P,,Simpang Taman Malaka Utara Barat,,-6.230694,106.928400,1,,0,2,,
B05168P,,Simpang Tanah Abang II Cideng,,-6.175292,106.812090,1,,0,2,,
B05170P,,Simpang Tanah Tinggi Timur,,-6.174437,106.852310,1,,0,2,,
B05171P,,Simpang Tanjakan AURI,,-6.185306,106.958310,1,,0,2,,
B05172P,,Simpang Tj. Duren Barat 1,,-6.169914,106.775200,1,,0,2,,
B05173P,,Simpang Tj. Duren Barat 2,,-6.170356,106.775280,1,,0,2,,
B05174P,,Simpang Tj. Duren Barat 3,,-6.169660,106.774890,1,,0,2,,
B05175P,,Simpang Tj. Duren Barat 6,,-6.182210,106.783380,1,,0,2,,
B05177P,,Simpang Tj. Duren Timur 5,,-6.180482,106.783750,1,,0,2,,
B04925P,,Simpang Kemang Selatan 2,,-6.274106,106.820450,1,,0,2,,
B05179P,,Simpang Tarakan Cideng Barat,,-6.170569,106.810740,1,,0,2,,
B05180P,,Simpang Tawakal Kyai Tapa,,-6.166588,106.795440,1,,0,2,,
B05181P,,Simpang Tawakal Raya VI,,-6.169204,106.795000,1,,0,2,,
B05182P,,Simpang Tawakal VI Tomang Tinggi,,-6.169966,106.796740,1,,0,2,,
B05183P,,Simpang Tb Simatupang Tunda Bara,,-6.292999,106.798700,1,,0,2,,
B01834P,,Karet Pedurenan 2,,-6.221462,106.821090,1,,0,2,,
B05888P,,Wisma Eka Jiwa,,-6.136853,106.822580,1,,0,2,,
B05186P,,Simpang Tebet Barat Raya,,-6.230120,106.851210,1,,0,2,,
B05187P,,Simpang Tebet Raya Barat,,-6.230230,106.851450,1,,0,2,,
B02501P,,Museum Nasional,,-6.176403,106.822630,1,,0,2,,
B05190P,,Simpang Tebet Raya Utara,,-6.229717,106.852440,1,,0,2,,
B05191P,,Simpang Tebet Timur Raya,,-6.230297,106.852500,1,,0,2,,
B05193P,,Simpang Tenggiri Muka,,-6.111000,106.882540,1,,0,2,,
B05194P,,Simpang Tenggiri Tongkol Raya,,-6.111650,106.883030,1,,0,2,,
B05195P,,Simpang Teratai Putih Nusa Indah,,-6.218319,106.931180,1,,0,2,,
B05200P,,Simpang Tiga 1,,-6.210708,106.939030,1,,0,2,,
B05201P,,Simpang Tiga 2,,-6.210983,106.939350,1,,0,2,,
B05202P,,Simpang Tiga Pulo Gebang Raya,,-6.206982,106.954680,1,,0,2,,
B05203P,,Simpang Toko 3 Tambora,,-6.141611,106.810470,1,,0,2,,
B05204P,,Simpang Tomang Asli Buni,,-6.177900,106.804890,1,,0,2,,
B05192P,,Simpang Tebet Utara Dalam Raya,,-6.228727,106.854820,1,,0,2,,
B05205P,,Simpang Tomang Asli Kamboja,,-6.179197,106.802560,1,,0,2,,
B05206P,,Simpang Tomang Asli Nusa Indah,,-6.178936,106.802230,1,,0,2,,
B05207P,,Simpang Tomang Tinggi Tawakal VI,,-6.170244,106.796740,1,,0,2,,
B05208P,,Simpang Tridharma Bango Raya,,-6.303080,106.804550,1,,0,2,,
B05209P,,Simpang Tubagus Angke,,-6.144122,106.783190,1,,0,2,,
B05211P,,Simpang Utama Sakti,,-6.151962,106.781570,1,,0,2,,
B05213P,,Simpang Warakas Gg 13,,-6.123272,106.876270,1,,0,2,,
B05214P,,Simpang Warakas III,,-6.118043,106.880860,1,,0,2,,
B05215P,,Simpang Waru Cemara,,-6.118620,106.915310,1,,0,2,,
B05216P,,Simpang Waru Gedong,,-6.293290,106.857930,1,,0,2,,
B05217P,,Simpang Waru Kramat Jaya,,-6.118678,106.916590,1,,0,2,,
B05218P,,Simpang Waru Tengah,,-6.293301,106.858620,1,,0,2,,
B05219P,,Simpang Warung Sila Rindang,,-6.345472,106.811670,1,,0,2,,
B05220P,,Simpang Wijaya XIII Panglima Polim,,-6.249559,106.799980,1,,0,2,,
B05221P,,Simpang Z Sukabumi Selatan 1,,-6.218681,106.770240,1,,0,2,,
B05222P,,Simpang Z Sukabumi Selatan 2,,-6.218721,106.770270,1,,0,2,,
B05223P,,Simprug 1,,-6.223678,106.790200,1,,0,2,,
B05224P,,Simprug 2,,-6.225306,106.789290,1,,0,2,,
B05226P,,Sinarmas Land,,-6.277996,106.661200,1,,0,2,,
B05228P,,Singgalang,,-6.236849,106.787820,1,,0,2,,
B05229P,,Sisma Medikal,,-6.113174,106.917710,1,,0,2,,
B05230P,,SIT I-II PIK,,-6.124299,106.745580,1,,0,2,,
B05231P,,SIT III PIK,,-6.123856,106.742380,1,,0,2,,
B05232P,,Situ Gintung 1,,-6.300534,106.762340,1,,0,2,,
B05233P,,Situ Gintung 2,,-6.301629,106.761390,1,,0,2,,
B05234P,,Skywalk ITC Mangga Dua,,-6.136363,106.823700,1,,0,2,,
H00267S,,Kebon Sirih Arah Utara,,-6.182776,106.822800,1,,1,1,,
B05236P,,Slamet Riyadi 2,,-6.207639,106.859110,1,,0,2,,
B05237P,,SLB 01,,-6.307004,106.780250,1,,0,2,,
B05238P,,SLB Pangudi Luhur,,-6.187212,106.755260,1,,0,2,,
B05239P,,Slbn 7 Jakarta,,-6.233213,106.882660,1,,0,2,,
B05240P,,Slipi Jaya,,-6.189512,106.796360,1,,0,2,,
B05241P,,Slipi Petamburan 1,,-6.201627,106.800100,1,,0,2,,
B05242P,,SMA Advent XV Ciracas,,-6.344393,106.883490,1,,0,2,,
B05243P,,SMA Angkasa 1,,-6.249750,106.882670,1,,0,2,,
B05244P,,SMA Angkasa 2,,-6.276218,106.887660,1,,0,2,,
B05245P,,SMA Budi Utomo,,-6.167046,106.838000,1,,0,2,,
B05246P,,SMA Cengkareng 1,,-6.143070,106.717420,1,,0,2,,
B05247P,,SMA Islam As Syafiiyah 01,,-6.220766,106.853390,1,,0,2,,
B05248P,,SMA Kartika,,-6.260596,106.758960,1,,0,2,,
B05249P,,SMA Kartika X-1,,-6.260690,106.758910,1,,0,2,,
B05250P,,SMA Muhammadiyah 5,,-6.235661,106.853530,1,,0,2,,
B05252P,,SMAK Penabur Enam 1,,-6.114247,106.773890,1,,0,2,,
B05253P,,SMAK Penabur Enam 2,,-6.115644,106.775060,1,,0,2,,
B05254P,,SMAN 10,,-6.146713,106.826520,1,,0,2,,
B05255P,,SMAN 10 Bekasi,,-6.176243,106.981730,1,,0,2,,
B05256P,,SMAN 100,,-6.228401,106.884940,1,,0,2,,
B05257P,,SMAN 104,,-6.302703,106.859410,1,,0,2,,
B05258P,,SMAN 108,,-6.253902,106.763710,1,,0,2,,
B05259P,,SMAN 109,,-6.344687,106.833510,1,,0,2,,
B05260P,,SMAN 112,,-6.191027,106.756260,1,,0,2,,
B05261P,,SMAN 113,,-6.293268,106.903060,1,,0,2,,
G00039,,Kebon Sirih Arah Utara,,-6.182776,106.822800,1,,0,1,H00267S,A-B-C
B05264P,,SMAN 24,,-6.210598,106.796310,1,,0,2,,
B05265P,,SMAN 28,,-6.286109,106.833180,1,,0,2,,
B05267P,,SMAN 42,,-6.255854,106.891790,1,,0,2,,
B05268P,,SMAN 49,,-6.324742,106.819810,1,,0,2,,
B05269P,,SMAN 5,,-6.159519,106.867110,1,,0,2,,
B05270P,,SMAN 50,,-6.220085,106.896160,1,,0,2,,
B05271P,,SMAN 51,,-6.276921,106.860750,1,,0,2,,
B05272P,,SMAN 52,,-6.122613,106.924250,1,,0,2,,
B05273P,,SMAN 55,,-6.253455,106.838670,1,,0,2,,
B05275P,,SMAN 61,,-6.236929,106.898230,1,,0,2,,
B05276P,,SMAN 65,,-6.200842,106.769040,1,,0,2,,
B05277P,,SMAN 66,,-6.306231,106.803790,1,,0,2,,
B05278P,,SMAN 67,,-6.276266,106.886570,1,,0,2,,
B05279P,,SMAN 75,,-6.135264,106.921690,1,,0,2,,
B05280P,,SMAN 8,,-6.218257,106.859540,1,,0,2,,
B05281P,,SMAN 84,,-6.144834,106.704580,1,,0,2,,
G00037,,MH Thamrin,,-6.188262,106.822938,1,,0,1,H00207P,G-H-J
B05284P,,SMAN 94,,-6.167345,106.704960,1,,0,2,,
B05285P,,SMAN 95,,-6.126333,106.703910,1,,0,2,,
B05286P,,Smarthomm,,-6.131055,106.828190,1,,0,2,,
B05287P,,SMK Al Hidayah 1,,-6.308290,106.813770,1,,0,2,,
B05210P,,Simpang Tunda Bara TB Simatupang,,-6.293002,106.798638,1,,0,2,,
B05288P,,SMK Angkasa 2,,-6.252043,106.889840,1,,0,2,,
B05289P,,SMK Averus Pondok Pinang,,-6.274852,106.773580,1,,0,2,,
B05290P,,SMK Bina Darma DKI,,-6.220551,106.920730,1,,0,2,,
B05291P,,SMK Darussalam,,-6.319946,106.745980,1,,0,2,,
B05292P,,SMK Hatawana,,-6.229468,106.878710,1,,0,2,,
B05293P,,SMK Jakarta 1,,-6.147207,106.702670,1,,0,2,,
B05294P,,SMK Jakpus 1,,-6.175714,106.819610,1,,0,2,,
B05295P,,SMK Kartika X-2,,-6.252716,106.756310,1,,0,2,,
B05297P,,SMK Kemala Bhayangkari I,,-6.210043,106.894080,1,,0,2,,
B05298P,,SMK Ora Et Labora,,-6.247473,106.799990,1,,0,2,,
B05299P,,SMK Pelayaran Jakarta,,-6.127438,106.873580,1,,0,2,,
B05300P,,SMK Ristek Kikin,,-6.206887,106.935190,1,,0,2,,
B05301P,,SMK Sahid Jakarta,,-6.314831,106.874180,1,,0,2,,
B05302P,,SMK Sari Putra,,-6.114752,106.921150,1,,0,2,,
B05303P,,SMK Satria Srengseng,,-6.208852,106.758890,1,,0,2,,
B05304P,,SMK Swadaya Global School,,-6.247161,106.919760,1,,0,2,,
B05305P,,SMK Tj. Priok 2,,-6.113836,106.911020,1,,0,2,,
B05306P,,SMK Tunas Markatin,,-6.196619,106.888420,1,,0,2,,
B05308P,,SMKN 12,,-6.115571,106.885460,1,,0,2,,
B05309P,,SMKN 22,,-6.294243,106.855540,1,,0,2,,
B05310P,,SMKN 26,,-6.193898,106.886230,1,,0,2,,
B05311P,,SMKN 28,,-6.284944,106.795780,1,,0,2,,
B05313P,,SMKN 32,,-6.229510,106.849300,1,,0,2,,
B05314P,,SMKN 33,,-6.180671,106.906620,1,,0,2,,
B05315P,,SMKN 38,,-6.181971,106.817400,1,,0,2,,
B05316P,,SMKN 4,,-6.141156,106.955550,1,,0,2,,
B05318P,,SMKN 48,,-6.219401,106.923610,1,,0,2,,
B05319P,,SMKN 49,,-6.129409,106.955770,1,,0,2,,
B05320P,,SMKN 5,,-6.212826,106.873640,1,,0,2,,
B05321P,,SMKN 50,,-6.228003,106.890390,1,,0,2,,
B05322P,,SMKN 52,,-6.365228,106.885880,1,,0,2,,
B05323P,,SMKN 54,,-6.155175,106.860890,1,,0,2,,
B05324P,,SMKN 56,,-6.119094,106.794230,1,,0,2,,
B05325P,,SMKN 60,,-6.185923,106.771880,1,,0,2,,
B05326P,,SMKN 63,,-6.351697,106.798550,1,,0,2,,
B05327P,,SMKN 7,,-6.197969,106.892010,1,,0,2,,
B05328P,,SMKN Jasalena Marunda,,-6.127384,106.956690,1,,0,2,,
B05329P,,SMP Dan SMK Bakti 17,,-6.348009,106.809650,1,,0,2,,
B05330P,,SMP El Syifa Ciganjur,,-6.334125,106.806950,1,,0,2,,
B05331P,,SMP Islam Al Azhar 19,,-6.365910,106.888230,1,,0,2,,
B05332P,,SMP Model Ar Riyadh Insan Cendikia,,-6.183258,106.984110,1,,0,2,,
B05333P,,SMP Muhammadiyah 2,,-6.162466,106.842860,1,,0,2,,
B05334P,,SMP Nurul Falah,,-6.110951,106.925810,1,,0,2,,
B05335P,,SMP Paskalis 1,,-6.178698,106.848430,1,,0,2,,
B05336P,,SMP PGRI 9,,-6.332922,106.891790,1,,0,2,,
B05338P,,SMPN 10,,-6.163478,106.865180,1,,0,2,,
B05339P,,SMPN 106,,-6.314971,106.874110,1,,0,2,,
B05340P,,SMPN 115,,-6.225709,106.854880,1,,0,2,,
B05342P,,SMPN 124,,-6.258975,106.826240,1,,0,2,,
B05343P,,SMPN 126,,-6.284370,106.864190,1,,0,2,,
B05344P,,SMPN 127,,-6.198939,106.778300,1,,0,2,,
B05345P,,SMPN 128,,-6.279105,106.889360,1,,0,2,,
B05346P,,SMPN 129,,-6.126144,106.876380,1,,0,2,,
B05347P,,SMPN 131,,-6.362279,106.801700,1,,0,2,,
B05348P,,SMPN 134,,-6.198759,106.738710,1,,0,2,,
B05349P,,SMPN 137,,-6.180076,106.866760,1,,0,2,,
B05350P,,SMPN 14,,-6.214718,106.864850,1,,0,2,,
B05351P,,SMPN 143,,-6.108442,106.935490,1,,0,2,,
B05352P,,SMPN 154,,-6.250068,106.852880,1,,0,2,,
B05354P,,SMPN 165,,-6.224180,106.902850,1,,0,2,,
B05355P,,SMPN 166,,-6.323318,106.819230,1,,0,2,,
B05356P,,SMPN 170,,-6.178079,106.913200,1,,0,2,,
B05357P,,SMPN 174,,-6.311716,106.874630,1,,0,2,,
B05358P,,SMPN 177,,-6.261215,106.757130,1,,0,2,,
B05360P,,SMPN 184,,-6.340806,106.863700,1,,0,2,,
B05361P,,SMPN 188,,-6.307289,106.877930,1,,0,2,,
B05362P,,SMPN 190,,-6.108399,106.702960,1,,0,2,,
B05363P,,SMPN 199,,-6.230971,106.943090,1,,0,2,,
B05365P,,SMPN 203,,-6.336859,106.855280,1,,0,2,,
B05366P,,SMPN 205,,-6.170396,106.706960,1,,0,2,,
B05367P,,SMPN 209,,-6.288613,106.863720,1,,0,2,,
B05368P,,SMPN 214,,-6.253780,106.890730,1,,0,2,,
B05369P,,SMPN 222,,-6.308849,106.888870,1,,0,2,,
B05371P,,SMPN 228,,-6.160715,106.866530,1,,0,2,,
B05372P,,SMPN 229,,-6.197520,106.772840,1,,0,2,,
